 6.66986390e-08  4.69309767e+02 
 6.76986390e-08  4.85667744e+02 
 6.86986390e-08  5.02292019e+02 
 6.96986390e-08  5.19180953e+02 
 7.06986390e-08  5.36332888e+02 
 7.16986390e-08  5.53746153e+02 
 7.26986390e-08  5.71419061e+02 
 7.36986390e-08  5.89349913e+02 
 7.46986390e-08  6.07536998e+02 
 7.56986390e-08  6.25978597e+02 
 7.66986390e-08  6.44672981e+02 
 7.76986390e-08  6.63618410e+02 
 7.86986390e-08  6.82813142e+02 
 7.96986390e-08  7.02255426e+02 
 8.06986390e-08  7.21943505e+02 
 8.16986390e-08  7.41875620e+02 
 8.26986390e-08  7.62050007e+02 
 8.36986390e-08  7.82464898e+02 
 8.46986390e-08  8.03118525e+02 
 8.56986390e-08  8.24009117e+02 
 8.66986390e-08  8.45134902e+02 
 8.76986390e-08  8.66494107e+02 
 8.86986390e-08  8.88084961e+02 
 8.96986390e-08  9.09905692e+02 
 9.06986390e-08  9.31954528e+02 
 9.16986390e-08  9.54229700e+02 
 9.26986390e-08  9.76729441e+02 
 9.36986390e-08  9.99451986e+02 
 9.46986390e-08  1.02239557e+03 
 9.56986390e-08  1.04555844e+03 
 9.66986390e-08  1.06893883e+03 
 9.76986390e-08  1.09253499e+03 
 9.86986390e-08  1.11634517e+03 
 9.96986390e-08  1.14036762e+03 
 1.00698639e-07  1.16460061e+03 
 1.01698639e-07  1.18904240e+03 
 1.02698639e-07  1.21369126e+03 
 1.03698639e-07  1.23854545e+03 
 1.04698639e-07  1.26360326e+03 
 1.05698639e-07  1.28886297e+03 
 1.06698639e-07  1.31432287e+03 
 1.07698639e-07  1.33998126e+03 
 1.08698639e-07  1.36583642e+03 
 1.09698639e-07  1.39188668e+03 
 1.10698639e-07  1.41813033e+03 
 1.11698639e-07  1.44456571e+03 
 1.12698639e-07  1.47119112e+03 
 1.13698639e-07  1.49800491e+03 
 1.14698639e-07  1.52500541e+03 
 1.15698639e-07  1.55219096e+03 
 1.16698639e-07  1.57955991e+03 
 1.17698639e-07  1.60711062e+03 
 1.18698639e-07  1.63484145e+03 
 1.19698639e-07  1.66275078e+03 
 1.20698639e-07  1.69083697e+03 
 1.21698639e-07  1.71909840e+03 
 1.22698639e-07  1.74753348e+03 
 1.23698639e-07  1.77614060e+03 
 1.24698639e-07  1.80491815e+03 
 1.25698639e-07  1.83386455e+03 
 1.26698639e-07  1.86297823e+03 
 1.27698639e-07  1.89225759e+03 
 1.28698639e-07  1.92170109e+03 
 1.29698639e-07  1.95130714e+03 
 1.30698639e-07  1.98107421e+03 
 1.31698639e-07  2.01100073e+03 
 1.32698639e-07  2.04108518e+03 
 1.33698639e-07  2.07132602e+03 
 1.34698639e-07  2.10172173e+03 
 1.35698639e-07  2.13227078e+03 
 1.36698639e-07  2.16297166e+03 
 1.37698639e-07  2.19382287e+03 
 1.38698639e-07  2.22482292e+03 
 1.39698639e-07  2.25597031e+03 
 1.40698639e-07  2.28726356e+03 
 1.41698639e-07  2.31870120e+03 
 1.42698639e-07  2.35028175e+03 
 1.43698639e-07  2.38200375e+03 
 1.44698639e-07  2.41386576e+03 
 1.45698639e-07  2.44586632e+03 
 1.46698639e-07  2.47800399e+03 
 1.47698639e-07  2.51027734e+03 
 1.48698639e-07  2.54268495e+03 
 1.49698639e-07  2.57522539e+03 
 1.50698639e-07  2.60789726e+03 
 1.51698639e-07  2.64069914e+03 
 1.52698639e-07  2.67362965e+03 
 1.53698639e-07  2.70668739e+03 
 1.54698639e-07  2.73987097e+03 
 1.55698639e-07  2.77317903e+03 
 1.56698639e-07  2.80661019e+03 
 1.57698639e-07  2.84016309e+03 
 1.58698639e-07  2.87383636e+03 
 1.59698639e-07  2.90762868e+03 
 1.60698639e-07  2.94153868e+03 
 1.61698639e-07  2.97556505e+03 
 1.62698639e-07  3.00970644e+03 
 1.63698639e-07  3.04396154e+03 
 1.64698639e-07  3.07832903e+03 
 1.65698639e-07  3.11280761e+03 
 1.66698639e-07  3.14739598e+03 
 1.67698639e-07  3.18209284e+03 
 1.68698639e-07  3.21689690e+03 
 1.69698639e-07  3.25180688e+03 
 1.70698639e-07  3.28682152e+03 
 1.71698639e-07  3.32193953e+03 
 1.72698639e-07  3.35715967e+03 
 1.73698639e-07  3.39248068e+03 
 1.74698639e-07  3.42790131e+03 
 1.75698639e-07  3.46342032e+03 
 1.76698639e-07  3.49903648e+03 
 1.77698639e-07  3.53474856e+03 
 1.78698639e-07  3.57055533e+03 
 1.79698639e-07  3.60645559e+03 
 1.80698639e-07  3.64244813e+03 
 1.81698639e-07  3.67853175e+03 
 1.82698639e-07  3.71470525e+03 
 1.83698639e-07  3.75096743e+03 
 1.84698639e-07  3.78731713e+03 
 1.85698639e-07  3.82375317e+03 
 1.86698639e-07  3.86027437e+03 
 1.87698639e-07  3.89687958e+03 
 1.88698639e-07  3.93356763e+03 
 1.89698639e-07  3.97033738e+03 
 1.90698639e-07  4.00718768e+03 
 1.91698639e-07  4.04411740e+03 
 1.92698639e-07  4.08112541e+03 
 1.93698639e-07  4.11821057e+03 
 1.94698639e-07  4.15537177e+03 
 1.95698639e-07  4.19260790e+03 
 1.96698639e-07  4.22991785e+03 
 1.97698639e-07  4.26730053e+03 
 1.98698639e-07  4.30475483e+03 
 1.99698639e-07  4.34227966e+03 
 2.00698639e-07  4.37987396e+03 
 2.01698639e-07  4.41753663e+03 
 2.02698639e-07  4.45526661e+03 
 2.03698639e-07  4.49306284e+03 
 2.04698639e-07  4.53092426e+03 
 2.05698639e-07  4.56884982e+03 
 2.06698639e-07  4.60683846e+03 
 2.07698639e-07  4.64488915e+03 
 2.08698639e-07  4.68300086e+03 
 2.09698639e-07  4.72117255e+03 
 2.10698639e-07  4.75940321e+03 
 2.11698639e-07  4.79769181e+03 
 2.12698639e-07  4.83603735e+03 
 2.13698639e-07  4.87443882e+03 
 2.14698639e-07  4.91289522e+03 
 2.15698639e-07  4.95140556e+03 
 2.16698639e-07  4.98996885e+03 
 2.17698639e-07  5.02858410e+03 
 2.18698639e-07  5.06725035e+03 
 2.19698639e-07  5.10596661e+03 
 2.20698639e-07  5.14473193e+03 
 2.21698639e-07  5.18354535e+03 
 2.22698639e-07  5.22240590e+03 
 2.23698639e-07  5.26131264e+03 
 2.24698639e-07  5.30026464e+03 
 2.25698639e-07  5.33926094e+03 
 2.26698639e-07  5.37830062e+03 
 2.27698639e-07  5.41738276e+03 
 2.28698639e-07  5.45650643e+03 
 2.29698639e-07  5.49567071e+03 
 2.30698639e-07  5.53487470e+03 
 2.31698639e-07  5.57411748e+03 
 2.32698639e-07  5.61339817e+03 
 2.33698639e-07  5.65271587e+03 
 2.34698639e-07  5.69206969e+03 
 2.35698639e-07  5.73145874e+03 
 2.36698639e-07  5.77088214e+03 
 2.37698639e-07  5.81033903e+03 
 2.38698639e-07  5.84982854e+03 
 2.39698639e-07  5.88934980e+03 
 2.40698639e-07  5.92890196e+03 
 2.41698639e-07  5.96848416e+03 
 2.42698639e-07  6.00809556e+03 
 2.43698639e-07  6.04773532e+03 
 2.44698639e-07  6.08740259e+03 
 2.45698639e-07  6.12709656e+03 
 2.46698639e-07  6.16681638e+03 
 2.47698639e-07  6.20656125e+03 
 2.48698639e-07  6.24633034e+03 
 2.49698639e-07  6.28612285e+03 
 2.50698639e-07  6.32593796e+03 
 2.51698639e-07  6.36577488e+03 
 2.52698639e-07  6.40563280e+03 
 2.53698639e-07  6.44551095e+03 
 2.54698639e-07  6.48540853e+03 
 2.55698639e-07  6.52532475e+03 
 2.56698639e-07  6.56525886e+03 
 2.57698639e-07  6.60521006e+03 
 2.58698639e-07  6.64517760e+03 
 2.59698639e-07  6.68516072e+03 
 2.60698639e-07  6.72515864e+03 
 2.61698639e-07  6.76517064e+03 
 2.62698639e-07  6.80519595e+03 
 2.63698639e-07  6.84523383e+03 
 2.64698639e-07  6.88528355e+03 
 2.65698639e-07  6.92534437e+03 
 2.66698639e-07  6.96541556e+03 
 2.67698639e-07  7.00549640e+03 
 2.68698639e-07  7.04558618e+03 
 2.69698639e-07  7.08568416e+03 
 2.70698639e-07  7.12578965e+03 
 2.71698639e-07  7.16590194e+03 
 2.72698639e-07  7.20602033e+03 
 2.73698639e-07  7.24614411e+03 
 2.74698639e-07  7.28627261e+03 
 2.75698639e-07  7.32640513e+03 
 2.76698639e-07  7.36654099e+03 
 2.77698639e-07  7.40667951e+03 
 2.78698639e-07  7.44682002e+03 
 2.79698639e-07  7.48696184e+03 
 2.80698639e-07  7.52710432e+03 
 2.81698639e-07  7.56724678e+03 
 2.82698639e-07  7.60738859e+03 
 2.83698639e-07  7.64752907e+03 
 2.84698639e-07  7.68766759e+03 
 2.85698639e-07  7.72780351e+03 
 2.86698639e-07  7.76793618e+03 
 2.87698639e-07  7.80806497e+03 
 2.88698639e-07  7.84818924e+03 
 2.89698639e-07  7.88830838e+03 
 2.90698639e-07  7.92842177e+03 
 2.91698639e-07  7.96852877e+03 
 2.92698639e-07  8.00862879e+03 
 2.93698639e-07  8.04872120e+03 
 2.94698639e-07  8.08880541e+03 
 2.95698639e-07  8.12888082e+03 
 2.96698639e-07  8.16894683e+03 
 2.97698639e-07  8.20900284e+03 
 2.98698639e-07  8.24904826e+03 
 2.99698639e-07  8.28908253e+03 
 3.00698639e-07  8.32910504e+03 
 3.01698639e-07  8.36911523e+03 
 3.02698639e-07  8.40911253e+03 
 3.03698639e-07  8.44909636e+03 
 3.04698639e-07  8.48906616e+03 
 3.05698639e-07  8.52902137e+03 
 3.06698639e-07  8.56896144e+03 
 3.07698639e-07  8.60888581e+03 
 3.08698639e-07  8.64879393e+03 
 3.09698639e-07  8.68868527e+03 
 3.10698639e-07  8.72855927e+03 
 3.11698639e-07  8.76841541e+03 
 3.12698639e-07  8.80825314e+03 
 3.13698639e-07  8.84807195e+03 
 3.14698639e-07  8.88787130e+03 
 3.15698639e-07  8.92765067e+03 
 3.16698639e-07  8.96740955e+03 
 3.17698639e-07  9.00714742e+03 
 3.18698639e-07  9.04686378e+03 
 3.19698639e-07  9.08655811e+03 
 3.20698639e-07  9.12622991e+03 
 3.21698639e-07  9.16587869e+03 
 3.22698639e-07  9.20550394e+03 
 3.23698639e-07  9.24510519e+03 
 3.24698639e-07  9.28468193e+03 
 3.25698639e-07  9.32423369e+03 
 3.26698639e-07  9.36375998e+03 
 3.27698639e-07  9.40326033e+03 
 3.28698639e-07  9.44273427e+03 
 3.29698639e-07  9.48218131e+03 
 3.30698639e-07  9.52160101e+03 
 3.31698639e-07  9.56099289e+03 
 3.32698639e-07  9.60035650e+03 
 3.33698639e-07  9.63969138e+03 
 3.34698639e-07  9.67899708e+03 
 3.35698639e-07  9.71827314e+03 
 3.36698639e-07  9.75751913e+03 
 3.37698639e-07  9.79673461e+03 
 3.38698639e-07  9.83591912e+03 
 3.39698639e-07  9.87507225e+03 
 3.40698639e-07  9.91419355e+03 
 3.41698639e-07  9.95328261e+03 
 3.42698639e-07  9.99233899e+03 
 3.43698639e-07  1.00313623e+04 
 3.44698639e-07  1.00703520e+04 
 3.45698639e-07  1.01093079e+04 
 3.46698639e-07  1.01482294e+04 
 3.47698639e-07  1.01871161e+04 
 3.48698639e-07  1.02259677e+04 
 3.49698639e-07  1.02647837e+04 
 3.50698639e-07  1.03035638e+04 
 3.51698639e-07  1.03423076e+04 
 3.52698639e-07  1.03810146e+04 
 3.53698639e-07  1.04196844e+04 
 3.54698639e-07  1.04583168e+04 
 3.55698639e-07  1.04969112e+04 
 3.56698639e-07  1.05354674e+04 
 3.57698639e-07  1.05739849e+04 
 3.58698639e-07  1.06124634e+04 
 3.59698639e-07  1.06509025e+04 
 3.60698639e-07  1.06893019e+04 
 3.61698639e-07  1.07276611e+04 
 3.62698639e-07  1.07659798e+04 
 3.63698639e-07  1.08042577e+04 
 3.64698639e-07  1.08424944e+04 
 3.65698639e-07  1.08806895e+04 
 3.66698639e-07  1.09188427e+04 
 3.67698639e-07  1.09569537e+04 
 3.68698639e-07  1.09950221e+04 
 3.69698639e-07  1.10330476e+04 
 3.70698639e-07  1.10710299e+04 
 3.71698639e-07  1.11089685e+04 
 3.72698639e-07  1.11468632e+04 
 3.73698639e-07  1.11847136e+04 
 3.74698639e-07  1.12225195e+04 
 3.75698639e-07  1.12602805e+04 
 3.76698639e-07  1.12979963e+04 
 3.77698639e-07  1.13356665e+04 
 3.78698639e-07  1.13732908e+04 
 3.79698639e-07  1.14108691e+04 
 3.80698639e-07  1.14484008e+04 
 3.81698639e-07  1.14858858e+04 
 3.82698639e-07  1.15233237e+04 
 3.83698639e-07  1.15607142e+04 
 3.84698639e-07  1.15980571e+04 
 3.85698639e-07  1.16353520e+04 
 3.86698639e-07  1.16725986e+04 
 3.87698639e-07  1.17097967e+04 
 3.88698639e-07  1.17469460e+04 
 3.89698639e-07  1.17840462e+04 
 3.90698639e-07  1.18210970e+04 
 3.91698639e-07  1.18580981e+04 
 3.92698639e-07  1.18950492e+04 
 3.93698639e-07  1.19319502e+04 
 3.94698639e-07  1.19688006e+04 
 3.95698639e-07  1.20056004e+04 
 3.96698639e-07  1.20423491e+04 
 3.97698639e-07  1.20790465e+04 
 3.98698639e-07  1.21156924e+04 
 3.99698639e-07  1.21522864e+04 
 4.00698639e-07  1.21888285e+04 
 4.01698639e-07  1.22253182e+04 
 4.02698639e-07  1.22617554e+04 
 4.03698639e-07  1.22981398e+04 
 4.04698639e-07  1.23344712e+04 
 4.05698639e-07  1.23707492e+04 
 4.06698639e-07  1.24069738e+04 
 4.07698639e-07  1.24431446e+04 
 4.08698639e-07  1.24792614e+04 
 4.09698639e-07  1.25153240e+04 
 4.10698639e-07  1.25513321e+04 
 4.11698639e-07  1.25872856e+04 
 4.12698639e-07  1.26231841e+04 
 4.13698639e-07  1.26590276e+04 
 4.14698639e-07  1.26948157e+04 
 4.15698639e-07  1.27305482e+04 
 4.16698639e-07  1.27662249e+04 
 4.17698639e-07  1.28018457e+04 
 4.18698639e-07  1.28374102e+04 
 4.19698639e-07  1.28729184e+04 
 4.20698639e-07  1.29083699e+04 
 4.21698639e-07  1.29437646e+04 
 4.22698639e-07  1.29791023e+04 
 4.23698639e-07  1.30143828e+04 
 4.24698639e-07  1.30496059e+04 
 4.25698639e-07  1.30847713e+04 
 4.26698639e-07  1.31198790e+04 
 4.27698639e-07  1.31549287e+04 
 4.28698639e-07  1.31899202e+04 
 4.29698639e-07  1.32248533e+04 
 4.30698639e-07  1.32597279e+04 
 4.31698639e-07  1.32945437e+04 
 4.32698639e-07  1.33293007e+04 
 4.33698639e-07  1.33639985e+04 
 4.34698639e-07  1.33986372e+04 
 4.35698639e-07  1.34332163e+04 
 4.36698639e-07  1.34677359e+04 
 4.37698639e-07  1.35021957e+04 
 4.38698639e-07  1.35365956e+04 
 4.39698639e-07  1.35709354e+04 
 4.40698639e-07  1.36052149e+04 
 4.41698639e-07  1.36394340e+04 
 4.42698639e-07  1.36735925e+04 
 4.43698639e-07  1.37076903e+04 
 4.44698639e-07  1.37417271e+04 
 4.45698639e-07  1.37757030e+04 
 4.46698639e-07  1.38096176e+04 
 4.47698639e-07  1.38434710e+04 
 4.48698639e-07  1.38772628e+04 
 4.49698639e-07  1.39109930e+04 
 4.50698639e-07  1.39446614e+04 
 4.51698639e-07  1.39782679e+04 
 4.52698639e-07  1.40118124e+04 
 4.53698639e-07  1.40452947e+04 
 4.54698639e-07  1.40787147e+04 
 4.55698639e-07  1.41120722e+04 
 4.56698639e-07  1.41453671e+04 
 4.57698639e-07  1.41785993e+04 
 4.58698639e-07  1.42117687e+04 
 4.59698639e-07  1.42448752e+04 
 4.60698639e-07  1.42779185e+04 
 4.61698639e-07  1.43108987e+04 
 4.62698639e-07  1.43438155e+04 
 4.63698639e-07  1.43766688e+04 
 4.64698639e-07  1.44094587e+04 
 4.65698639e-07  1.44421848e+04 
 4.66698639e-07  1.44748472e+04 
 4.67698639e-07  1.45074456e+04 
 4.68698639e-07  1.45399801e+04 
 4.69698639e-07  1.45724505e+04 
 4.70698639e-07  1.46048566e+04 
 4.71698639e-07  1.46371985e+04 
 4.72698639e-07  1.46694759e+04 
 4.73698639e-07  1.47016888e+04 
 4.74698639e-07  1.47338371e+04 
 4.75698639e-07  1.47659206e+04 
 4.76698639e-07  1.47979394e+04 
 4.77698639e-07  1.48298933e+04 
 4.78698639e-07  1.48617821e+04 
 4.79698639e-07  1.48936059e+04 
 4.80698639e-07  1.49253646e+04 
 4.81698639e-07  1.49570580e+04 
 4.82698639e-07  1.49886860e+04 
 4.83698639e-07  1.50202486e+04 
 4.84698639e-07  1.50517457e+04 
 4.85698639e-07  1.50831773e+04 
 4.86698639e-07  1.51145432e+04 
 4.87698639e-07  1.51458433e+04 
 4.88698639e-07  1.51770776e+04 
 4.89698639e-07  1.52082461e+04 
 4.90698639e-07  1.52393486e+04 
 4.91698639e-07  1.52703850e+04 
 4.92698639e-07  1.53013554e+04 
 4.93698639e-07  1.53322596e+04 
 4.94698639e-07  1.53630976e+04 
 4.95698639e-07  1.53938693e+04 
 4.96698639e-07  1.54245746e+04 
 4.97698639e-07  1.54552136e+04 
 4.98698639e-07  1.54857860e+04 
 4.99698639e-07  1.55162919e+04 
 5.00698639e-07  1.55467312e+04 
 5.01698639e-07  1.55771039e+04 
 5.02698639e-07  1.56074099e+04 
 5.03698639e-07  1.56376491e+04 
 5.04698639e-07  1.56678216e+04 
 5.05698639e-07  1.56979271e+04 
 5.06698639e-07  1.57279658e+04 
 5.07698639e-07  1.57579375e+04 
 5.08698639e-07  1.57878423e+04 
 5.09698639e-07  1.58176800e+04 
 5.10698639e-07  1.58474506e+04 
 5.11698639e-07  1.58771541e+04 
 5.12698639e-07  1.59067905e+04 
 5.13698639e-07  1.59363597e+04 
 5.14698639e-07  1.59658616e+04 
 5.15698639e-07  1.59952963e+04 
 5.16698639e-07  1.60246636e+04 
 5.17698639e-07  1.60539636e+04 
 5.18698639e-07  1.60831963e+04 
 5.19698639e-07  1.61123616e+04 
 5.20698639e-07  1.61414594e+04 
 5.21698639e-07  1.61704898e+04 
 5.22698639e-07  1.61994527e+04 
 5.23698639e-07  1.62283481e+04 
 5.24698639e-07  1.62571759e+04 
 5.25698639e-07  1.62859363e+04 
 5.26698639e-07  1.63146290e+04 
 5.27698639e-07  1.63432542e+04 
 5.28698639e-07  1.63718117e+04 
 5.29698639e-07  1.64003016e+04 
 5.30698639e-07  1.64287239e+04 
 5.31698639e-07  1.64570785e+04 
 5.32698639e-07  1.64853654e+04 
 5.33698639e-07  1.65135847e+04 
 5.34698639e-07  1.65417362e+04 
 5.35698639e-07  1.65698200e+04 
 5.36698639e-07  1.65978362e+04 
 5.37698639e-07  1.66257845e+04 
 5.38698639e-07  1.66536652e+04 
 5.39698639e-07  1.66814781e+04 
 5.40698639e-07  1.67092233e+04 
 5.41698639e-07  1.67369007e+04 
 5.42698639e-07  1.67645104e+04 
 5.43698639e-07  1.67920523e+04 
 5.44698639e-07  1.68195265e+04 
 5.45698639e-07  1.68469329e+04 
 5.46698639e-07  1.68742716e+04 
 5.47698639e-07  1.69015426e+04 
 5.48698639e-07  1.69287457e+04 
 5.49698639e-07  1.69558812e+04 
 5.50698639e-07  1.69829489e+04 
 5.51698639e-07  1.70099490e+04 
 5.52698639e-07  1.70368813e+04 
 5.53698639e-07  1.70637459e+04 
 5.54698639e-07  1.70905428e+04 
 5.55698639e-07  1.71172720e+04 
 5.56698639e-07  1.71439336e+04 
 5.57698639e-07  1.71705275e+04 
 5.58698639e-07  1.71970537e+04 
 5.59698639e-07  1.72235124e+04 
 5.60698639e-07  1.72499034e+04 
 5.61698639e-07  1.72762269e+04 
 5.62698639e-07  1.73024828e+04 
 5.63698639e-07  1.73286711e+04 
 5.64698639e-07  1.73547919e+04 
 5.65698639e-07  1.73808452e+04 
 5.66698639e-07  1.74068310e+04 
 5.67698639e-07  1.74327494e+04 
 5.68698639e-07  1.74586003e+04 
 5.69698639e-07  1.74843838e+04 
 5.70698639e-07  1.75100999e+04 
 5.71698639e-07  1.75357487e+04 
 5.72698639e-07  1.75613301e+04 
 5.73698639e-07  1.75868442e+04 
 5.74698639e-07  1.76122911e+04 
 5.75698639e-07  1.76376707e+04 
 5.76698639e-07  1.76629832e+04 
 5.77698639e-07  1.76882284e+04 
 5.78698639e-07  1.77134065e+04 
 5.79698639e-07  1.77385175e+04 
 5.80698639e-07  1.77635614e+04 
 5.81698639e-07  1.77885383e+04 
 5.82698639e-07  1.78134482e+04 
 5.83698639e-07  1.78382912e+04 
 5.84698639e-07  1.78630672e+04 
 5.85698639e-07  1.78877763e+04 
 5.86698639e-07  1.79124186e+04 
 5.87698639e-07  1.79369941e+04 
 5.88698639e-07  1.79615029e+04 
 5.89698639e-07  1.79859449e+04 
 5.90698639e-07  1.80103203e+04 
 5.91698639e-07  1.80346290e+04 
 5.92698639e-07  1.80588712e+04 
 5.93698639e-07  1.80830468e+04 
 5.94698639e-07  1.81071559e+04 
 5.95698639e-07  1.81311986e+04 
 5.96698639e-07  1.81551749e+04 
 5.97698639e-07  1.81790849e+04 
 5.98698639e-07  1.82029286e+04 
 5.99698639e-07  1.82267060e+04 
 6.00698639e-07  1.82504172e+04 
 6.01698639e-07  1.82740624e+04 
 6.02698639e-07  1.82976414e+04 
 6.03698639e-07  1.83211544e+04 
 6.04698639e-07  1.83446014e+04 
 6.05698639e-07  1.83679825e+04 
 6.06698639e-07  1.83912977e+04 
 6.07698639e-07  1.84145471e+04 
 6.08698639e-07  1.84377308e+04 
 6.09698639e-07  1.84608487e+04 
 6.10698639e-07  1.84839011e+04 
 6.11698639e-07  1.85068878e+04 
 6.12698639e-07  1.85298091e+04 
 6.13698639e-07  1.85526649e+04 
 6.14698639e-07  1.85754552e+04 
 6.15698639e-07  1.85981803e+04 
 6.16698639e-07  1.86208401e+04 
 6.17698639e-07  1.86434347e+04 
 6.18698639e-07  1.86659641e+04 
 6.19698639e-07  1.86884285e+04 
 6.20698639e-07  1.87108278e+04 
 6.21698639e-07  1.87331622e+04 
 6.22698639e-07  1.87554318e+04 
 6.23698639e-07  1.87776365e+04 
 6.24698639e-07  1.87997764e+04 
 6.25698639e-07  1.88218517e+04 
 6.26698639e-07  1.88438624e+04 
 6.27698639e-07  1.88658085e+04 
 6.28698639e-07  1.88876902e+04 
 6.29698639e-07  1.89095075e+04 
 6.30698639e-07  1.89312604e+04 
 6.31698639e-07  1.89529491e+04 
 6.32698639e-07  1.89745736e+04 
 6.33698639e-07  1.89961340e+04 
 6.34698639e-07  1.90176304e+04 
 6.35698639e-07  1.90390628e+04 
 6.36698639e-07  1.90604313e+04 
 6.37698639e-07  1.90817360e+04 
 6.38698639e-07  1.91029770e+04 
 6.39698639e-07  1.91241543e+04 
 6.40698639e-07  1.91452680e+04 
 6.41698639e-07  1.91663182e+04 
 6.42698639e-07  1.91873050e+04 
 6.43698639e-07  1.92082284e+04 
 6.44698639e-07  1.92290886e+04 
 6.45698639e-07  1.92498856e+04 
 6.46698639e-07  1.92706194e+04 
 6.47698639e-07  1.92912903e+04 
 6.48698639e-07  1.93118981e+04 
 6.49698639e-07  1.93324432e+04 
 6.50698639e-07  1.93529254e+04 
 6.51698639e-07  1.93733449e+04 
 6.52698639e-07  1.93937018e+04 
 6.53698639e-07  1.94139962e+04 
 6.54698639e-07  1.94342281e+04 
 6.55698639e-07  1.94543976e+04 
 6.56698639e-07  1.94745048e+04 
 6.57698639e-07  1.94945499e+04 
 6.58698639e-07  1.95145328e+04 
 6.59698639e-07  1.95344537e+04 
 6.60698639e-07  1.95543127e+04 
 6.61698639e-07  1.95741098e+04 
 6.62698639e-07  1.95938451e+04 
 6.63698639e-07  1.96135188e+04 
 6.64698639e-07  1.96331309e+04 
 6.65698639e-07  1.96526814e+04 
 6.66698639e-07  1.96721706e+04 
 6.67698639e-07  1.96915984e+04 
 6.68698639e-07  1.97109650e+04 
 6.69698639e-07  1.97302704e+04 
 6.70698639e-07  1.97495148e+04 
 6.71698639e-07  1.97686983e+04 
 6.72698639e-07  1.97878208e+04 
 6.73698639e-07  1.98068826e+04 
 6.74698639e-07  1.98258837e+04 
 6.75698639e-07  1.98448242e+04 
 6.76698639e-07  1.98637042e+04 
 6.77698639e-07  1.98825238e+04 
 6.78698639e-07  1.99012830e+04 
 6.79698639e-07  1.99199821e+04 
 6.80698639e-07  1.99386210e+04 
