 0.00000000e+00  0.00000000e+00 
 1.00000000e-11  2.34858300e-10 
 1.08403351e-11  2.56403790e-10 
 1.25210053e-11  3.03439304e-10 
 1.58823458e-11  4.25645318e-10 
 2.26050267e-11  8.38509679e-10 
 3.60503885e-11  2.98747119e-09 
 6.03096145e-11  1.76593165e-08 
 9.03338465e-11  7.84966821e-08 
 1.38251619e-10  4.10896487e-07 
 2.05983695e-10  1.96994107e-06 
 3.11768536e-10  1.02620593e-05 
 4.66681287e-10  5.10736948e-05 
 6.35900454e-10  1.71269903e-04 
 8.70047981e-10  5.92418430e-04 
 1.00000000e-09  1.01311965e-03 
 1.03029256e-09  1.14218698e-03 
 1.09087769e-09  1.42387345e-03 
 1.21204793e-09  2.14353903e-03 
 1.45438843e-09  4.35653256e-03 
 1.93906942e-09  1.30415844e-02 
 2.70074760e-09  4.31970755e-02 
 3.70074760e-09  1.26608231e-01 
 4.70074760e-09  2.76564796e-01 
 5.70074760e-09  5.10880268e-01 
 6.70074760e-09  8.46002897e-01 
 7.70074760e-09  1.29707770e+00 
 8.70074760e-09  1.87800157e+00 
 9.70074760e-09  2.60147217e+00 
 1.07007476e-08  3.47903141e+00 
 1.17007476e-08  4.52110390e+00 
 1.27007476e-08  5.73703124e+00 
 1.37007476e-08  7.13510242e+00 
 1.47007476e-08  8.72258092e+00 
 1.57007476e-08  1.05057290e+01 
 1.67007476e-08  1.24898297e+01 
 1.77007476e-08  1.46792061e+01 
 1.87007476e-08  1.70772401e+01 
 1.97007476e-08  1.96863883e+01 
 2.07007476e-08  2.25081981e+01 
 2.17007476e-08  2.55433223e+01 
 2.27007476e-08  2.87915332e+01 
 2.37007476e-08  3.22517362e+01 
 2.47007476e-08  3.59219841e+01 
 2.57007476e-08  3.97994900e+01 
 2.67007476e-08  4.38806421e+01 
 2.77007476e-08  4.81610175e+01 
 2.87007476e-08  5.26353975e+01 
 2.97007476e-08  5.72977828e+01 
 3.07007476e-08  6.21414103e+01 
 3.17007476e-08  6.71587703e+01 
 3.27007476e-08  7.23416248e+01 
 3.37007476e-08  7.76810265e+01 
 3.47007476e-08  8.31673399e+01 
 3.57007476e-08  8.87902628e+01 
 3.67007476e-08  9.45388493e+01 
 3.77007476e-08  1.00401534e+02 
 3.87007476e-08  1.06366158e+02 
 3.97007476e-08  1.12419995e+02 
 4.07007476e-08  1.18549781e+02 
 4.17007476e-08  1.24741743e+02 
 4.27007476e-08  1.30981630e+02 
 4.37007476e-08  1.37254749e+02 
 4.47007476e-08  1.43545991e+02 
 4.57007476e-08  1.49839874e+02 
 4.67007476e-08  1.56120577e+02 
 4.77007476e-08  1.62371975e+02 
 4.87007476e-08  1.68577682e+02 
 4.97007476e-08  1.74721090e+02 
 5.07007476e-08  1.80785405e+02 
 5.17007476e-08  1.86753699e+02 
 5.27007476e-08  1.92608945e+02 
 5.37007476e-08  1.98334064e+02 
 5.47007476e-08  2.03911971e+02 
 5.57007476e-08  2.09325617e+02 
 5.67007476e-08  2.14558040e+02 
 5.77007476e-08  2.19592409e+02 
 5.87007476e-08  2.24412069e+02 
 5.97007476e-08  2.29000595e+02 
 6.07007476e-08  2.33341834e+02 
 6.17007476e-08  2.37419953e+02 
 6.27007476e-08  2.41219491e+02 
 6.37007476e-08  2.44725404e+02 
 6.47007476e-08  2.47923111e+02 
 6.57007476e-08  2.50798546e+02 
 6.67007476e-08  2.53338200e+02 
 6.77007476e-08  2.55529167e+02 
 6.87007476e-08  2.57359195e+02 
 6.97007476e-08  2.58816724e+02 
 7.07007476e-08  2.59890933e+02 
 7.17007476e-08  2.60571781e+02 
 7.27007476e-08  2.60850049e+02 
 7.37007476e-08  2.60717379e+02 
 7.47007476e-08  2.60166314e+02 
 7.57007476e-08  2.59190332e+02 
 7.67007476e-08  2.57783884e+02 
 7.77007476e-08  2.55942423e+02 
 7.87007476e-08  2.53662439e+02 
 7.97007476e-08  2.50941487e+02 
 8.07007476e-08  2.47778212e+02 
 8.17007476e-08  2.44172376e+02 
 8.27007476e-08  2.40124876e+02 
 8.37007476e-08  2.35637769e+02 
 8.47007476e-08  2.30714285e+02 
 8.57007476e-08  2.25358842e+02 
 8.67007476e-08  2.19577057e+02 
 8.77007476e-08  2.13375755e+02 
 8.87007476e-08  2.06762976e+02 
 8.97007476e-08  1.99747974e+02 
 9.07007476e-08  1.92341217e+02 
 9.17007476e-08  1.84554386e+02 
 9.27007476e-08  1.76400367e+02 
 9.37007476e-08  1.67893237e+02 
 9.47007476e-08  1.59048256e+02 
 9.57007476e-08  1.49881845e+02 
 9.67007476e-08  1.40411571e+02 
 9.77007476e-08  1.30656117e+02 
 9.87007476e-08  1.20635261e+02 
 9.97007476e-08  1.10369843e+02 
 1.00700748e-07  9.98817320e+01 
 1.01700748e-07  8.91937883e+01 
 1.02700748e-07  7.83298242e+01 
 1.03700748e-07  6.73145605e+01 
 1.04700748e-07  5.61735797e+01 
 1.05700748e-07  4.49332767e+01 
 1.06700748e-07  3.36208054e+01 
