 1.15571435e-07  9.99289735e+02 
 1.16571435e-07  1.01549269e+03 
 1.17571435e-07  1.03155813e+03 
 1.18571435e-07  1.04747588e+03 
 1.19571435e-07  1.06323583e+03 
 1.20571435e-07  1.07882800e+03 
 1.21571435e-07  1.09424250e+03 
 1.22571435e-07  1.10946959e+03 
 1.23571435e-07  1.12449965e+03 
 1.24571435e-07  1.13932321e+03 
 1.25571435e-07  1.15393094e+03 
 1.26571435e-07  1.16831369e+03 
 1.27571435e-07  1.18246248e+03 
 1.28571435e-07  1.19636851e+03 
 1.29571435e-07  1.21002317e+03 
 1.30571435e-07  1.22341803e+03 
 1.31571435e-07  1.23654491e+03 
 1.32571435e-07  1.24939581e+03 
 1.33571435e-07  1.26196297e+03 
 1.34571435e-07  1.27423885e+03 
 1.35571435e-07  1.28621617e+03 
 1.36571435e-07  1.29788788e+03 
 1.37571435e-07  1.30924719e+03 
 1.38571435e-07  1.32028756e+03 
 1.39571435e-07  1.33100275e+03 
 1.40571435e-07  1.34138675e+03 
 1.41571435e-07  1.35143387e+03 
 1.42571435e-07  1.36113868e+03 
 1.43571435e-07  1.37049606e+03 
 1.44571435e-07  1.37950117e+03 
 1.45571435e-07  1.38814949e+03 
 1.46571435e-07  1.39643679e+03 
 1.47571435e-07  1.40435917e+03 
 1.48571435e-07  1.41191302e+03 
 1.49571435e-07  1.41909507e+03 
 1.50571435e-07  1.42590236e+03 
 1.51571435e-07  1.43233227e+03 
 1.52571435e-07  1.43838250e+03 
 1.53571435e-07  1.44405108e+03 
 1.54571435e-07  1.44933637e+03 
 1.55571435e-07  1.45423708e+03 
 1.56571435e-07  1.45875223e+03 
 1.57571435e-07  1.46288120e+03 
 1.58571435e-07  1.46662371e+03 
 1.59571435e-07  1.46997980e+03 
 1.60571435e-07  1.47294987e+03 
 1.61571435e-07  1.47553464e+03 
 1.62571435e-07  1.47773518e+03 
 1.63571435e-07  1.47955290e+03 
 1.64571435e-07  1.48098953e+03 
 1.65571435e-07  1.48204717e+03 
 1.66571435e-07  1.48272820e+03 
 1.67571435e-07  1.48303538e+03 
 1.68571435e-07  1.48297178e+03 
 1.69571435e-07  1.48254079e+03 
 1.70571435e-07  1.48174612e+03 
 1.71571435e-07  1.48059182e+03 
 1.72571435e-07  1.47908224e+03 
 1.73571435e-07  1.47722204e+03 
 1.74571435e-07  1.47501618e+03 
 1.75571435e-07  1.47246995e+03 
 1.76571435e-07  1.46958891e+03 
 1.77571435e-07  1.46637892e+03 
 1.78571435e-07  1.46284613e+03 
 1.79571435e-07  1.45899697e+03 
 1.80571435e-07  1.45483813e+03 
 1.81571435e-07  1.45037660e+03 
 1.82571435e-07  1.44561959e+03 
 1.83571435e-07  1.44057460e+03 
 1.84571435e-07  1.43524936e+03 
 1.85571435e-07  1.42965184e+03 
 1.86571435e-07  1.42379024e+03 
 1.87571435e-07  1.41767299e+03 
 1.88571435e-07  1.41130874e+03 
 1.89571435e-07  1.40470633e+03 
 1.90571435e-07  1.39787482e+03 
 1.91571435e-07  1.39082345e+03 
 1.92571435e-07  1.38356164e+03 
 1.93571435e-07  1.37609899e+03 
 1.94571435e-07  1.36844525e+03 
 1.95571435e-07  1.36061033e+03 
 1.96571435e-07  1.35260429e+03 
 1.97571435e-07  1.34443732e+03 
 1.98571435e-07  1.33611974e+03 
 1.99571435e-07  1.32766197e+03 
 2.00571435e-07  1.31907454e+03 
 2.01571435e-07  1.31036808e+03 
 2.02571435e-07  1.30155331e+03 
 2.03571435e-07  1.29264100e+03 
 2.04571435e-07  1.28364201e+03 
 2.05571435e-07  1.27456723e+03 
 2.06571435e-07  1.26542761e+03 
 2.07571435e-07  1.25623411e+03 
 2.08571435e-07  1.24699773e+03 
 2.09571435e-07  1.23772948e+03 
 2.10571435e-07  1.22844036e+03 
 2.11571435e-07  1.21914136e+03 
 2.12571435e-07  1.20984344e+03 
 2.13571435e-07  1.20055756e+03 
 2.14571435e-07  1.19129459e+03 
 2.15571435e-07  1.18206537e+03 
 2.16571435e-07  1.17288070e+03 
 2.17571435e-07  1.16375126e+03 
 2.18571435e-07  1.15468766e+03 
 2.19571435e-07  1.14570044e+03 
 2.20571435e-07  1.13680000e+03 
 2.21571435e-07  1.12799664e+03 
 2.22571435e-07  1.11930053e+03 
 2.23571435e-07  1.11072172e+03 
 2.24571435e-07  1.10227009e+03 
 2.25571435e-07  1.09395537e+03 
 2.26571435e-07  1.08578715e+03 
 2.27571435e-07  1.07777481e+03 
 2.28571435e-07  1.06992758e+03 
 2.29571435e-07  1.06225448e+03 
 2.30571435e-07  1.05476432e+03 
 2.31571435e-07  1.04746573e+03 
 2.32571435e-07  1.04036711e+03 
 2.33571435e-07  1.03347661e+03 
 2.34571435e-07  1.02680219e+03 
 2.35571435e-07  1.02035154e+03 
 2.36571435e-07  1.01413210e+03 
 2.37571435e-07  1.00815108e+03 
 2.38571435e-07  1.00241539e+03 
 2.39571435e-07  9.96931712e+02 
 2.40571435e-07  9.91706419e+02 
 2.41571435e-07  9.86745617e+02 
 2.42571435e-07  9.82055123e+02 
 2.43571435e-07  9.77640461e+02 
 2.44571435e-07  9.73506854e+02 
 2.45571435e-07  9.69659224e+02 
 2.46571435e-07  9.66102184e+02 
 2.47571435e-07  9.62840033e+02 
 2.48571435e-07  9.59876755e+02 
 2.49571435e-07  9.57216014e+02 
 2.50571435e-07  9.54861148e+02 
 2.51571435e-07  9.52815170e+02 
 2.52571435e-07  9.51080761e+02 
 2.53571435e-07  9.49660273e+02 
 2.54571435e-07  9.48555719e+02 
 2.55571435e-07  9.47768779e+02 
 2.56571435e-07  9.47300795e+02 
 2.57571435e-07  9.47152768e+02 
 2.58571435e-07  9.47325361e+02 
 2.59571435e-07  9.47818895e+02 
 2.60571435e-07  9.48633352e+02 
 2.61571435e-07  9.49768374e+02 
 2.62571435e-07  9.51223260e+02 
 2.63571435e-07  9.52996974e+02 
 2.64571435e-07  9.55088139e+02 
 2.65571435e-07  9.57495043e+02 
 2.66571435e-07  9.60215640e+02 
 2.67571435e-07  9.63247551e+02 
 2.68571435e-07  9.66588068e+02 
 2.69571435e-07  9.70234153e+02 
 2.70571435e-07  9.74182448e+02 
 2.71571435e-07  9.78429273e+02 
 2.72571435e-07  9.82970631e+02 
 2.73571435e-07  9.87802212e+02 
 2.74571435e-07  9.92919399e+02 
 2.75571435e-07  9.98317271e+02 
 2.76571435e-07  1.00399061e+03 
 2.77571435e-07  1.00993390e+03 
 2.78571435e-07  1.01614134e+03 
 2.79571435e-07  1.02260686e+03 
 2.80571435e-07  1.02932408e+03 
 2.81571435e-07  1.03628640e+03 
 2.82571435e-07  1.04348691e+03 
 2.83571435e-07  1.05091847e+03 
 2.84571435e-07  1.05857370e+03 
 2.85571435e-07  1.06644495e+03 
 2.86571435e-07  1.07452435e+03 
 2.87571435e-07  1.08280383e+03 
 2.88571435e-07  1.09127505e+03 
 2.89571435e-07  1.09992952e+03 
 2.90571435e-07  1.10875850e+03 
 2.91571435e-07  1.11775309e+03 
 2.92571435e-07  1.12690419e+03 
 2.93571435e-07  1.13620253e+03 
 2.94571435e-07  1.14563869e+03 
 2.95571435e-07  1.15520307e+03 
 2.96571435e-07  1.16488595e+03 
 2.97571435e-07  1.17467746e+03 
 2.98571435e-07  1.18456760e+03 
 2.99571435e-07  1.19454627e+03 
 3.00571435e-07  1.20460325e+03 
 3.01571435e-07  1.21472823e+03 
 3.02571435e-07  1.22491082e+03 
 3.03571435e-07  1.23514055e+03 
 3.04571435e-07  1.24540688e+03 
 3.05571435e-07  1.25569922e+03 
 3.06571435e-07  1.26600695e+03 
 3.07571435e-07  1.27631940e+03 
 3.08571435e-07  1.28662589e+03 
 3.09571435e-07  1.29691571e+03 
 3.10571435e-07  1.30717818e+03 
 3.11571435e-07  1.31740261e+03 
 3.12571435e-07  1.32757832e+03 
 3.13571435e-07  1.33769470e+03 
 3.14571435e-07  1.34774113e+03 
 3.15571435e-07  1.35770708e+03 
 3.16571435e-07  1.36758208e+03 
 3.17571435e-07  1.37735573e+03 
 3.18571435e-07  1.38701769e+03 
 3.19571435e-07  1.39655776e+03 
 3.20571435e-07  1.40596580e+03 
 3.21571435e-07  1.41523181e+03 
 3.22571435e-07  1.42434592e+03 
 3.23571435e-07  1.43329836e+03 
 3.24571435e-07  1.44207955e+03 
 3.25571435e-07  1.45068003e+03 
 3.26571435e-07  1.45909052e+03 
 3.27571435e-07  1.46730190e+03 
 3.28571435e-07  1.47530525e+03 
 3.29571435e-07  1.48309181e+03 
 3.30571435e-07  1.49065306e+03 
 3.31571435e-07  1.49798065e+03 
 3.32571435e-07  1.50506646e+03 
 3.33571435e-07  1.51190262e+03 
 3.34571435e-07  1.51848144e+03 
 3.35571435e-07  1.52479552e+03 
 3.36571435e-07  1.53083767e+03 
 3.37571435e-07  1.53660099e+03 
 3.38571435e-07  1.54207880e+03 
 3.39571435e-07  1.54726472e+03 
 3.40571435e-07  1.55215264e+03 
 3.41571435e-07  1.55673671e+03 
 3.42571435e-07  1.56101140e+03 
 3.43571435e-07  1.56497143e+03 
 3.44571435e-07  1.56861187e+03 
 3.45571435e-07  1.57192804e+03 
 3.46571435e-07  1.57491559e+03 
 3.47571435e-07  1.57757050e+03 
 3.48571435e-07  1.57988904e+03 
 3.49571435e-07  1.58186780e+03 
 3.50571435e-07  1.58350370e+03 
 3.51571435e-07  1.58479399e+03 
 3.52571435e-07  1.58573624e+03 
 3.53571435e-07  1.58632836e+03 
 3.54571435e-07  1.58656859e+03 
 3.55571435e-07  1.58645550e+03 
 3.56571435e-07  1.58598800e+03 
 3.57571435e-07  1.58516535e+03 
 3.58571435e-07  1.58398712e+03 
 3.59571435e-07  1.58245324e+03 
 3.60571435e-07  1.58056399e+03 
 3.61571435e-07  1.57831996e+03 
 3.62571435e-07  1.57572211e+03 
 3.63571435e-07  1.57277170e+03 
 3.64571435e-07  1.56947038e+03 
 3.65571435e-07  1.56582007e+03 
 3.66571435e-07  1.56182308e+03 
 3.67571435e-07  1.55748203e+03 
 3.68571435e-07  1.55279986e+03 
 3.69571435e-07  1.54777984e+03 
 3.70571435e-07  1.54242557e+03 
 3.71571435e-07  1.53674098e+03 
 3.72571435e-07  1.53073028e+03 
 3.73571435e-07  1.52439802e+03 
 3.74571435e-07  1.51774906e+03 
 3.75571435e-07  1.51078854e+03 
 3.76571435e-07  1.50352192e+03 
 3.77571435e-07  1.49595494e+03 
 3.78571435e-07  1.48809362e+03 
 3.79571435e-07  1.47994428e+03 
 3.80571435e-07  1.47151350e+03 
 3.81571435e-07  1.46280813e+03 
 3.82571435e-07  1.45383529e+03 
 3.83571435e-07  1.44460235e+03 
 3.84571435e-07  1.43511691e+03 
 3.85571435e-07  1.42538684e+03 
 3.86571435e-07  1.41542023e+03 
 3.87571435e-07  1.40522538e+03 
 3.88571435e-07  1.39481082e+03 
 3.89571435e-07  1.38418530e+03 
 3.90571435e-07  1.37335774e+03 
 3.91571435e-07  1.36233728e+03 
 3.92571435e-07  1.35113322e+03 
 3.93571435e-07  1.33975504e+03 
 3.94571435e-07  1.32821239e+03 
 3.95571435e-07  1.31651506e+03 
 3.96571435e-07  1.30467300e+03 
 3.97571435e-07  1.29269629e+03 
 3.98571435e-07  1.28059512e+03 
 3.99571435e-07  1.26837981e+03 
 4.00571435e-07  1.25606079e+03 
 4.01571435e-07  1.24364857e+03 
 4.02571435e-07  1.23115374e+03 
 4.03571435e-07  1.21858699e+03 
 4.04571435e-07  1.20595905e+03 
 4.05571435e-07  1.19328071e+03 
 4.06571435e-07  1.18056280e+03 
 4.07571435e-07  1.16781618e+03 
 4.08571435e-07  1.15505175e+03 
 4.09571435e-07  1.14228038e+03 
 4.10571435e-07  1.12951299e+03 
 4.11571435e-07  1.11676044e+03 
 4.12571435e-07  1.10403361e+03 
 4.13571435e-07  1.09134332e+03 
 4.14571435e-07  1.07870036e+03 
 4.15571435e-07  1.06611547e+03 
 4.16571435e-07  1.05359930e+03 
 4.17571435e-07  1.04116245e+03 
 4.18571435e-07  1.02881544e+03 
 4.19571435e-07  1.01656867e+03 
 4.20571435e-07  1.00443246e+03 
 4.21571435e-07  9.92417003e+02 
 4.22571435e-07  9.80532359e+02 
 4.23571435e-07  9.68788464e+02 
 4.24571435e-07  9.57195105e+02 
 4.25571435e-07  9.45761914e+02 
 4.26571435e-07  9.34498361e+02 
 4.27571435e-07  9.23413739e+02 
 4.28571435e-07  9.12517162e+02 
 4.29571435e-07  9.01817550e+02 
 4.30571435e-07  8.91323625e+02 
 4.31571435e-07  8.81043899e+02 
 4.32571435e-07  8.70986667e+02 
 4.33571435e-07  8.61160000e+02 
 4.34571435e-07  8.51571733e+02 
 4.35571435e-07  8.42229465e+02 
 4.36571435e-07  8.33140542e+02 
 4.37571435e-07  8.24312059e+02 
 4.38571435e-07  8.15750845e+02 
 4.39571435e-07  8.07463462e+02 
 4.40571435e-07  7.99456198e+02 
 4.41571435e-07  7.91735056e+02 
 4.42571435e-07  7.84305755e+02 
 4.43571435e-07  7.77173719e+02 
 4.44571435e-07  7.70344075e+02 
 4.45571435e-07  7.63821646e+02 
 4.46571435e-07  7.57610947e+02 
 4.47571435e-07  7.51716181e+02 
 4.48571435e-07  7.46141236e+02 
 4.49571435e-07  7.40889678e+02 
 4.50571435e-07  7.35964749e+02 
 4.51571435e-07  7.31369366e+02 
 4.52571435e-07  7.27106116e+02 
 4.53571435e-07  7.23177253e+02 
 4.54571435e-07  7.19584698e+02 
 4.55571435e-07  7.16330034e+02 
 4.56571435e-07  7.13414510e+02 
 4.57571435e-07  7.10839032e+02 
 4.58571435e-07  7.08604169e+02 
 4.59571435e-07  7.06710149e+02 
 4.60571435e-07  7.05156861e+02 
 4.61571435e-07  7.03943853e+02 
 4.62571435e-07  7.03070334e+02 
 4.63571435e-07  7.02535172e+02 
 4.64571435e-07  7.02336900e+02 
 4.65571435e-07  7.02473715e+02 
 4.66571435e-07  7.02943478e+02 
 4.67571435e-07  7.03743720e+02 
 4.68571435e-07  7.04871640e+02 
 4.69571435e-07  7.06324113e+02 
 4.70571435e-07  7.08097688e+02 
 4.71571435e-07  7.10188595e+02 
 4.72571435e-07  7.12592747e+02 
 4.73571435e-07  7.15305747e+02 
 4.74571435e-07  7.18322887e+02 
 4.75571435e-07  7.21639158e+02 
 4.76571435e-07  7.25249252e+02 
 4.77571435e-07  7.29147567e+02 
 4.78571435e-07  7.33328216e+02 
 4.79571435e-07  7.37785029e+02 
 4.80571435e-07  7.42511561e+02 
 4.81571435e-07  7.47501098e+02 
 4.82571435e-07  7.52746664e+02 
 4.83571435e-07  7.58241029e+02 
 4.84571435e-07  7.63976712e+02 
 4.85571435e-07  7.69945993e+02 
 4.86571435e-07  7.76140919e+02 
 4.87571435e-07  7.82553313e+02 
 4.88571435e-07  7.89174779e+02 
 4.89571435e-07  7.95996713e+02 
 4.90571435e-07  8.03010312e+02 
 4.91571435e-07  8.10206580e+02 
 4.92571435e-07  8.17576339e+02 
 4.93571435e-07  8.25110239e+02 
 4.94571435e-07  8.32798765e+02 
 4.95571435e-07  8.40632246e+02 
 4.96571435e-07  8.48600869e+02 
 4.97571435e-07  8.56694683e+02 
 4.98571435e-07  8.64903612e+02 
 4.99571435e-07  8.73217467e+02 
 5.00571435e-07  8.81625950e+02 
 5.01571435e-07  8.90118671e+02 
 5.02571435e-07  8.98685153e+02 
 5.03571435e-07  9.07314846e+02 
 5.04571435e-07  9.15997136e+02 
 5.05571435e-07  9.24721353e+02 
 5.06571435e-07  9.33476788e+02 
 5.07571435e-07  9.42252697e+02 
 5.08571435e-07  9.51038316e+02 
 5.09571435e-07  9.59822868e+02 
 5.10571435e-07  9.68595577e+02 
 5.11571435e-07  9.77345679e+02 
 5.12571435e-07  9.86062428e+02 
 5.13571435e-07  9.94735111e+02 
 5.14571435e-07  1.00335306e+03 
 5.15571435e-07  1.01190565e+03 
 5.16571435e-07  1.02038234e+03 
 5.17571435e-07  1.02877263e+03 
 5.18571435e-07  1.03706615e+03 
 5.19571435e-07  1.04525257e+03 
 5.20571435e-07  1.05332172e+03 
 5.21571435e-07  1.06126349e+03 
 5.22571435e-07  1.06906795e+03 
 5.23571435e-07  1.07672526e+03 
 5.24571435e-07  1.08422575e+03 
 5.25571435e-07  1.09155990e+03 
 5.26571435e-07  1.09871834e+03 
 5.27571435e-07  1.10569188e+03 
 5.28571435e-07  1.11247153e+03 
 5.29571435e-07  1.11904846e+03 
 5.30571435e-07  1.12541406e+03 
 5.31571435e-07  1.13155992e+03 
 5.32571435e-07  1.13747786e+03 
 5.33571435e-07  1.14315990e+03 
 5.34571435e-07  1.14859831e+03 
 5.35571435e-07  1.15378560e+03 
 5.36571435e-07  1.15871453e+03 
 5.37571435e-07  1.16337809e+03 
 5.38571435e-07  1.16776956e+03 
 5.39571435e-07  1.17188249e+03 
 5.40571435e-07  1.17571067e+03 
 5.41571435e-07  1.17924821e+03 
 5.42571435e-07  1.18248949e+03 
 5.43571435e-07  1.18542917e+03 
 5.44571435e-07  1.18806224e+03 
 5.45571435e-07  1.19038396e+03 
 5.46571435e-07  1.19238992e+03 
 5.47571435e-07  1.19407600e+03 
 5.48571435e-07  1.19543842e+03 
 5.49571435e-07  1.19647370e+03 
 5.50571435e-07  1.19717870e+03 
 5.51571435e-07  1.19755059e+03 
 5.52571435e-07  1.19758687e+03 
 5.53571435e-07  1.19728539e+03 
 5.54571435e-07  1.19664432e+03 
 5.55571435e-07  1.19566216e+03 
 5.56571435e-07  1.19433776e+03 
 5.57571435e-07  1.19267029e+03 
 5.58571435e-07  1.19065929e+03 
 5.59571435e-07  1.18830460e+03 
 5.60571435e-07  1.18560644e+03 
 5.61571435e-07  1.18256533e+03 
 5.62571435e-07  1.17918217e+03 
 5.63571435e-07  1.17545815e+03 
 5.64571435e-07  1.17139485e+03 
 5.65571435e-07  1.16699415e+03 
 5.66571435e-07  1.16225827e+03 
 5.67571435e-07  1.15718977e+03 
 5.68571435e-07  1.15179153e+03 
 5.69571435e-07  1.14606676e+03 
 5.70571435e-07  1.14001899e+03 
 5.71571435e-07  1.13365207e+03 
 5.72571435e-07  1.12697019e+03 
 5.73571435e-07  1.11997780e+03 
 5.74571435e-07  1.11267971e+03 
 5.75571435e-07  1.10508100e+03 
 5.76571435e-07  1.09718706e+03 
 5.77571435e-07  1.08900357e+03 
 5.78571435e-07  1.08053650e+03 
 5.79571435e-07  1.07179209e+03 
 5.80571435e-07  1.06277687e+03 
 5.81571435e-07  1.05349764e+03 
 5.82571435e-07  1.04396143e+03 
 5.83571435e-07  1.03417556e+03 
 5.84571435e-07  1.02414759e+03 
 5.85571435e-07  1.01388531e+03 
 5.86571435e-07  1.00339675e+03 
 5.87571435e-07  9.92690158e+02 
 5.88571435e-07  9.81774008e+02 
 5.89571435e-07  9.70656976e+02 
 5.90571435e-07  9.59347938e+02 
 5.91571435e-07  9.47855963e+02 
 5.92571435e-07  9.36190299e+02 
 5.93571435e-07  9.24360370e+02 
 5.94571435e-07  9.12375761e+02 
 5.95571435e-07  9.00246213e+02 
 5.96571435e-07  8.87981611e+02 
 5.97571435e-07  8.75591974e+02 
 5.98571435e-07  8.63087447e+02 
 5.99571435e-07  8.50478289e+02 
 6.00571435e-07  8.37774865e+02 
 6.01571435e-07  8.24987634e+02 
 6.02571435e-07  8.12127140e+02 
 6.03571435e-07  7.99203999e+02 
 6.04571435e-07  7.86228893e+02 
 6.05571435e-07  7.73212557e+02 
 6.06571435e-07  7.60165765e+02 
 6.07571435e-07  7.47099327e+02 
 6.08571435e-07  7.34024072e+02 
 6.09571435e-07  7.20950841e+02 
 6.10571435e-07  7.07890472e+02 
 6.11571435e-07  6.94853795e+02 
 6.12571435e-07  6.81851617e+02 
 6.13571435e-07  6.68894714e+02 
 6.14571435e-07  6.55993818e+02 
 6.15571435e-07  6.43159608e+02 
 6.16571435e-07  6.30402700e+02 
 6.17571435e-07  6.17733635e+02 
 6.18571435e-07  6.05162870e+02 
 6.19571435e-07  5.92700765e+02 
 6.20571435e-07  5.80357577e+02 
 6.21571435e-07  5.68143448e+02 
 6.22571435e-07  5.56068391e+02 
 6.23571435e-07  5.44142289e+02 
 6.24571435e-07  5.32374877e+02 
 6.25571435e-07  5.20775736e+02 
 6.26571435e-07  5.09354282e+02 
 6.27571435e-07  4.98119761e+02 
 6.28571435e-07  4.87081235e+02 
 6.29571435e-07  4.76247573e+02 
 6.30571435e-07  4.65627446e+02 
 6.31571435e-07  4.55229317e+02 
 6.32571435e-07  4.45061431e+02 
 6.33571435e-07  4.35131808e+02 
 6.34571435e-07  4.25448237e+02 
 6.35571435e-07  4.16018263e+02 
 6.36571435e-07  4.06849187e+02 
 6.37571435e-07  3.97948053e+02 
 6.38571435e-07  3.89321642e+02 
 6.39571435e-07  3.80976467e+02 
 6.40571435e-07  3.72918768e+02 
 6.41571435e-07  3.65154500e+02 
 6.42571435e-07  3.57689334e+02 
 6.43571435e-07  3.50528647e+02 
 6.44571435e-07  3.43677517e+02 
 6.45571435e-07  3.37140721e+02 
 6.46571435e-07  3.30922727e+02 
 6.47571435e-07  3.25027691e+02 
 6.48571435e-07  3.19459454e+02 
 6.49571435e-07  3.14221535e+02 
 6.50571435e-07  3.09317130e+02 
 6.51571435e-07  3.04749112e+02 
 6.52571435e-07  3.00520018e+02 
 6.53571435e-07  2.96632060e+02 
 6.54571435e-07  2.93087112e+02 
 6.55571435e-07  2.89886712e+02 
 6.56571435e-07  2.87032062e+02 
 6.57571435e-07  2.84524026e+02 
 6.58571435e-07  2.82363127e+02 
 6.59571435e-07  2.80549549e+02 
 6.60571435e-07  2.79083136e+02 
 6.61571435e-07  2.77963391e+02 
 6.62571435e-07  2.77189479e+02 
 6.63571435e-07  2.76760227e+02 
 6.64571435e-07  2.76674122e+02 
 6.65571435e-07  2.76929318e+02 
 6.66571435e-07  2.77523633e+02 
 6.67571435e-07  2.78454554e+02 
 6.68571435e-07  2.79719239e+02 
 6.69571435e-07  2.81314518e+02 
 6.70571435e-07  2.83236900e+02 
 6.71571435e-07  2.85482571e+02 
 6.72571435e-07  2.88047403e+02 
 6.73571435e-07  2.90926956e+02 
 6.74571435e-07  2.94116480e+02 
 6.75571435e-07  2.97610926e+02 
 6.76571435e-07  3.01404943e+02 
 6.77571435e-07  3.05492889e+02 
 6.78571435e-07  3.09868835e+02 
 6.79571435e-07  3.14526571e+02 
 6.80571435e-07  3.19459611e+02 
 6.81571435e-07  3.24661200e+02 
 6.82571435e-07  3.30124323e+02 
 6.83571435e-07  3.35841708e+02 
 6.84571435e-07  3.41805835e+02 
 6.85571435e-07  3.48008946e+02 
