 0.00000000e+00  1.49694763e+04 
 1.00000000e-11  1.49694763e+04 
 2.00000000e-11  1.49694763e+04 
 4.00000000e-11  1.49694763e+04 
 8.00000000e-11  1.49694763e+04 
 1.60000000e-10  1.49694763e+04 
 3.20000000e-10  1.49694763e+04 
 6.40000000e-10  1.49694763e+04 
 1.28000000e-09  1.49694763e+04 
 2.28000000e-09  1.49694763e+04 
 3.28000000e-09  1.49694763e+04 
 4.28000000e-09  1.49694763e+04 
 5.28000000e-09  1.49694763e+04 
 6.28000000e-09  1.49694763e+04 
 7.28000000e-09  1.49694763e+04 
 8.28000000e-09  1.49694763e+04 
 9.28000000e-09  1.49694763e+04 
 1.02800000e-08  1.49694763e+04 
 1.12800000e-08  1.49694763e+04 
 1.22800000e-08  1.49694763e+04 
 1.32800000e-08  1.49694763e+04 
 1.42800000e-08  1.49694763e+04 
 1.52800000e-08  1.49694763e+04 
 1.62800000e-08  1.49694763e+04 
 1.72800000e-08  1.49694763e+04 
 1.82800000e-08  1.49694763e+04 
 1.92800000e-08  1.49694763e+04 
 2.02800000e-08  1.49694763e+04 
 2.12800000e-08  1.49694763e+04 
 2.22800000e-08  1.49694763e+04 
 2.32800000e-08  1.49694763e+04 
 2.42800000e-08  1.49694763e+04 
 2.52800000e-08  1.49694763e+04 
 2.62800000e-08  1.49694763e+04 
 2.72800000e-08  1.49694763e+04 
 2.82800000e-08  1.49694763e+04 
 2.92800000e-08  1.49694763e+04 
 3.02800000e-08  1.49694763e+04 
 3.12800000e-08  1.49694763e+04 
 3.22800000e-08  1.49694763e+04 
 3.32800000e-08  1.49694763e+04 
 3.42800000e-08  1.49694763e+04 
 3.52800000e-08  1.49694763e+04 
 3.62800000e-08  1.49694763e+04 
 3.72800000e-08  1.49694763e+04 
 3.82800000e-08  1.49694763e+04 
 3.92800000e-08  1.49694763e+04 
 4.02800000e-08  1.49694763e+04 
 4.12800000e-08  1.49694763e+04 
 4.22800000e-08  1.49694763e+04 
 4.32800000e-08  1.49694763e+04 
 4.42800000e-08  1.49694763e+04 
 4.52800000e-08  1.49694763e+04 
 4.62800000e-08  1.49694763e+04 
 4.72800000e-08  1.49694763e+04 
 4.82800000e-08  1.49694763e+04 
 4.92800000e-08  1.49694763e+04 
